SESSION_ID,SONG_NAME,USERS_NUMBER,ARTIST_NAME,SONG_LEVEL,SONG_RANK
923,Voodoo Lady,1,Ween,paid,1
923,You're The One,1,Dwight Yoakam,paid,1
924,Bringing Us Down,1,Les Savy Fav,paid,1
924,Dirty Word,1,Trafik,paid,1
924,Everywhere I Go,1,The Black Keys,paid,1
924,God Deciding,1,Hot Water Music,paid,1
924,Revelry,1,Kings Of Leon,paid,1
924,Stereo 99,1,Blue States,paid,1
925,Good Bye Emily (feat. Gabriella Hanninen),1,Parov Stelar,free,1
926,My Boy Builds Coffins,1,Florence + The Machine,free,1
927,SinceritÃÂ© Et Jalousie,1,Alliance Ethnik,free,1
927,The Greatest View (Album Version),1,Silverchair,free,1
929,Best I Ever Had,1,Gary Allan,free,1
929,How 'Bout You,1,Eric Church,free,1
929,Mountaintops In Caves,1,Talkdemonic,free,1
930,Best Of Me,1,Mya / Jadakiss,paid,1
930,Burning Down,1,R.E.M.,paid,1
930,Bury My Heart,1,The Waterboys,paid,1
930,Cold War,1,Death From Above 1979,paid,1
930,Don't Explain,1,Diana Ross,paid,1
930,EmmurÃÂ© Vivant,1,Nessbeal,paid,1
930,Flash,1,Tech N9ne,paid,1
930,Hallelujah,1,Rufus Wainwright,paid,1
930,I Remember (Caspa Remix),1,Deadmau5 & Kaskade,paid,1
930,Insane,1,Scars On Broadway,paid,1
930,Jackolantern's Weather,1,311,paid,1
930,Lay It Down (2007 Remastered),1,Ratt,paid,1
930,Life Is A Perception Of Your Own Reality (Album Version),1,Chiodos,paid,1
930,Sax Man,1,The Lonely Island / Jack Black,paid,1
931,Risque (Album Version),1,Cute Is What We Aim For,free,1
933,Arguru,1,Deadmau5,paid,1
933,Crossing Over,1,Five Finger Death Punch,paid,1
933,Frisch und g'sund,1,Die Mooskirchner,paid,1
933,Help I'm Alive,1,Metric,paid,1
933,Lonely,1,Akon,paid,1
933,Love Is Not A Fight,1,Warren Barfield,paid,1
933,Push It,1,Salt-N-Pepa,paid,1
933,Rikki Don't Lose That Number,1,Steely Dan,paid,1
933,To Go Beyond (II),1,Enya,paid,1
934,Take Her Out,1,Alice In Chains,free,1
935,Sweets For My Sweet,1,C.J. Lewis,free,1
935,Your Body's Callin',1,R. Kelly,free,1
936,Sound Of Everything Feat. Alice Russell,1,Quantic,free,1
937,All About U,1,Classified,free,1
937,Crying At The Aquarium,1,Octopus Project,free,1
937,Y Lo Que Quiero Es Que Pises Sin El Suelo,1,Catupecu Machu,free,1
938,Angie (1993 Digital Remaster),1,The Rolling Stones,free,1
938,Hero,1,Enrique Iglesias,free,1
938,Hey,1,Pixies,free,1
938,Tha,1,Aphex Twin,free,1
938,They Do_ They Don't,1,Jack Johnson,free,1
938,Under My Wheels (Live),1,Alice Cooper,free,1
940,End Of The Line,1,Traveling Wilburys,free,1
941,Ghost Of The Navigator,1,Iron Maiden,free,1
942,Bloodletting (The Vampire Song),1,Concrete Blonde,free,1
944,Addams Groove,1,MC Hammer,paid,1
944,Ain't Misbehavin,1,Sam Cooke,paid,1
944,All Of Us,1,Zero 7,paid,1
944,At The Bottom Of Everything,1,Bright Eyes,paid,1
944,Back In The Day,1,Erykah Badu,paid,1
944,Bossa Nova Cha Cha,1,Luiz Bonfa / Oscar Castro Neves / Lalo Schifrin,paid,1
944,Elevator [Feat. Timbaland] (Album Version),1,Flo Rida,paid,1
944,Fix You,1,Coldplay,paid,1
944,Fix You (Live),1,Coldplay,paid,1
944,Get Your Hands Off My Man (Nush Chocolate Factory Mix),1,Junior Vasquez,paid,1
944,Give Me Up Again,1,Jonny Lang,paid,1
944,Hello,1,Timbaland / Attitude / Keri Hilson,paid,1
944,Help I'm Alive,1,Metric,paid,1
944,Heroes,1,TV On The Radio,paid,1
944,I CAN'T GET STARTED,1,Ron Carter,paid,1
944,Inertia,1,Four Day Hombre,paid,1
944,Irreplaceable,1,BeyoncÃÂ©,paid,1
944,Juicebox,1,The Strokes,paid,1
944,Keep You Much Longer,1,Akon,paid,1
944,Lady (Hear Me Tonight),1,Modjo,paid,1
944,Love Story,1,Taylor Swift,paid,1
944,Medicine Ball,1,Eminem,paid,1
944,"Midnight Groovin' (7"" Version) (2006 Digital Remaster)",1,Light Of The World,paid,1
944,Particle Man (LP Version),1,They Might Be Giants,paid,1
944,Peep Show,1,Sikth,paid,1
944,Que soy yo para ti (Radio edit),1,Hombres G,paid,1
944,Rio,1,Another Sunny Day,paid,1
944,Shining On (feat. Scott Grella) (Grella's Techno Remix),1,Big D and The Kids Table,paid,1
944,Something,1,Escape The Fate,paid,1
944,Sweetheart,1,Micachu,paid,1
944,The Last In 4000,1,Race Car Riot,paid,1
944,The Rain  [Supa Dupa Fly]  (LP Version),1,Missy Elliott,paid,1
944,This Flesh A Tomb (Album Version),1,Atreyu,paid,1
944,To Have And To Have Not,1,Billy Bragg,paid,1
944,Two Angels,1,Peter Case,paid,1
944,Velandote,1,Jowell & Randy,paid,1
944,Where Happiness Lives,1,Magnet,paid,1
944,Wide Eyes,1,Local Natives,paid,1
946,CafÃÂ© Del Mar,1,Energy 52,free,1
946,Home (Album Version),1,Michael BublÃÂ©,free,1
946,oxygene 2,1,Jean Michel Jarre,free,1
948,Comes A Time,1,Nada Surf,free,1
948,Home Of The Brave,1,Toto,free,1
949,I So Hate Consequences (Album Version),1,Relient K,free,1
951,Crazy In The Night (Barking At Airplanes),1,Kim Carnes,free,1
951,Full Throttle,1,The Prodigy,free,1
951,It's Only Money,1,Thin Lizzy,free,1
951,Make Her Say,1,Kid Cudi / Kanye West / Common,free,1
951,Untrust us,1,Crystal Castles,free,1
953,Secret Garden,1,Kostia,free,1
953,Sweet home Alabama,1,Lynyrd Skynyrd,free,1
954,You're The One,2,Dwight Yoakam,paid,1
954,Ain't No Sunshine,1,Sydney Youngblood,paid,2
954,Amityville,1,Eminem / Bizarre,paid,2
954,Barry Prudom (Re-Mix),1,Combat 84,paid,2
954,Bella's Lullaby (Twilight Soundtrack Version),1,Carter Burwell,paid,2
954,But Now I'm Black,1,Pink Martini_Ari Shapiro,paid,2
954,Cover Me,1,BjÃÂ¶rk,paid,2
954,Crack A Bottle,1,Eminem / Dr. Dre / 50 Cent,paid,2
954,Dirty Little Secret,1,The All-American Rejects,paid,2
954,Doperide,1,Saliva,paid,2
954,Frail Grasp On The Big Picture,1,Eagles,paid,2
954,GO!,1,Common,paid,2
954,Grits,1,The Roots,paid,2
954,Hablando,1,Umek vs Ramirez,paid,2
954,Hotel,1,10cc,paid,2
954,I Wanna Make You Close Your Eyes,1,Dierks Bentley,paid,2
954,If Looks Could Kill,1,Camera Obscura,paid,2
954,In My Car (I'll Be The Driver),1,Shania Twain,paid,2
954,Inaudible Melodies,1,Jack Johnson,paid,2
954,Jesus Walks,1,Kanye West,paid,2
954,Kickstarts,1,Example,paid,2
954,Last Night On Earth [feat. Green Day & The Cast Of American Idiot] (Album Version),1,Green Day,paid,2
954,Love Resurrection,1,Alison Moyet,paid,2
954,Making Money Off God feat. Bus Driver,1,2Mex,paid,2
954,Milton At Midnight,1,Zero 7,paid,2
954,Moods For Moderns,1,Elvis Costello & The Attractions,paid,2
954,Mushaboom,1,Feist,paid,2
954,Never Met The Gooch,1,Kid Dynamite,paid,2
954,Never There,1,Cake,paid,2
954,One Less Lonely Girl,1,Justin Bieber,paid,2
954,Over Now,1,Alice In Chains,paid,2
954,Paradise By The Dashboard Light,1,Meat Loaf,paid,2
954,Peligro,1,Aventura,paid,2
954,Plastic Beach (Feat. Mick Jones and Paul Simonon),1,Gorillaz,paid,2
954,Playground,1,Sia,paid,2
954,Rat Fink,1,The Misfits,paid,2
954,Rocker,1,Alter Ego,paid,2
954,Sehr kosmisch,1,Harmonia,paid,2
954,Set You Free,1,Frightened Rabbit,paid,2
954,She's A Star,1,James,paid,2
954,Stairway To The Stars,1,Natalie Cole,paid,2
954,Take It There,1,The Roots / Wadud Ahmad,paid,2
954,The Girl and The Robot,1,RÃÂ¶yksopp,paid,2
954,The Great Satan (What Would Satan Do Mix),1,Ministry,paid,2
954,The Mighty Ride Of The Firelord,1,Rhapsody,paid,2
954,The Screamer,1,Bouncing Souls,paid,2
954,The Woman Downstairs,1,The Handsome Family,paid,2
954,Think of Me,1,Rosi Golan,paid,2
954,Travelin' Band,1,Creedence Clearwater Revival,paid,2
954,Tribulations,1,LCD Soundsystem,paid,2
954,We throw parties_ you throw knives,1,Los Campesinos,paid,2
954,Where The Wild Things Were,1,Sounds from the Ground,paid,2
954,Who Wants To Live Forever (With Commentary),1,Queen,paid,2
954,Why Georgia,1,John Mayer,paid,2
954,Witch Doctor,1,Chris Classic,paid,2
955,Someone To Save You,1,OneRepublic,free,1
955,Ugly Girls,1,Kalle Baah,free,1
957,Undo,3,BjÃÂ¶rk,paid,1
957,Addicted To Your Love,1,Jagged Edge,paid,2
957,Aldebaran,1,Enya,paid,2
957,Alexithymia,1,Anberlin,paid,2
957,Apologize,1,OneRepublic,paid,2
957,Bat Country (Album Version),1,Avenged Sevenfold,paid,2
957,Born To Be Wild,1,Steppenwolf,paid,2
957,Brave as a Noun,1,Andrew Jackson Jihad,paid,2
957,Burn My Shadow,1,UNKLE,paid,2
957,Can't Stop,1,Maroon 5,paid,2
957,Contrat De Conscience,1,Iam,paid,2
957,Don't Ask,1,Blood Red Shoes,paid,2
957,Don't Go (Live),1,Yazoo,paid,2
957,Don't Panic,1,Coldplay,paid,2
957,Down In The Past,1,Mando Diao,paid,2
957,Greece 2000,1,Three Drives,paid,2
957,Guinnesses (feat. Angelika & 4ize),1,MF Doom,paid,2
957,Head Honcho,1,Devotchka,paid,2
957,Hello Sunshine,1,Aretha Franklin,paid,2
957,Hers is the twilight,1,Moonspell,paid,2
957,Hide & Seek,1,Imogen Heap,paid,2
957,Him,1,Lily Allen,paid,2
957,Hit 'Em Up Style (Oops!),1,Blu Cantrell Featuring Foxy Brown,paid,2
957,I'm Into Something Good,1,Herman's Hermits,paid,2
957,In The House Of Tom Bombadil,1,Nickel Creek,paid,2
957,It's Just A Thought,1,Creedence Clearwater Revival,paid,2
957,It's Only Life,1,Kate Voegele,paid,2
957,Killamangiro,1,Babyshambles,paid,2
957,Laat Me.,1,Ramses Shaffy,paid,2
957,Lady In Black,1,Ensiferum,paid,2
957,Lazy Eye [Jason Bentley Remix],1,Silversun Pickups,paid,2
957,Learn to Talk,1,The Aztext,paid,2
957,Let It Go,1,Keyshia Cole / T.I. / Missy Elliott / Young Dro,paid,2
957,Let It Out,1,Charlie Wilson featuring Snoop Dogg,paid,2
957,Let's Work,1,Kurd Maverick,paid,2
957,Mais E Mais Amor,1,D Black,paid,2
957,Master Of Puppets,1,Metallica,paid,2
957,Mouthful Of Cavities,1,Blind Melon,paid,2
957,Phantastica,1,Verdena,paid,2
957,Punch Drunk Grinning Soul,1,Flogging Molly,paid,2
957,Rocky,1,Big Tymers,paid,2
957,Scarborough Fair,1,Paul Cardall,paid,2
957,Se Me OlvidÃÂ³ Que Te OlvidÃÂ©,1,Los Abuelos De La Nada,paid,2
957,Seaside,1,The Kooks,paid,2
957,Shiver,1,Coldplay,paid,2
957,Soul Of A Vagabond,1,STRATOVARIUS,paid,2
957,Sublime,1,Ferry Corsten,paid,2
957,Summer Night City,1,Abba,paid,2
957,The Gift,1,Angels and Airwaves,paid,2
957,The Only Exception (Album Version),1,Paramore,paid,2
957,The Power of Orange Knickers,1,Tori Amos Featuring Damien Rice,paid,2
957,The Way I Are,1,Timbaland / Keri Hilson / D.O.E.,paid,2
957,Tide Is High (Es Geht Auch Anders Mix),1,Seeed,paid,2
957,Tonight The Heartache's On Me,1,Dixie Chicks,paid,2
957,Train To Skaville,1,The Ethiopians,paid,2
957,Undantag,1,Bo Kaspers Orkester,paid,2
957,Victoria (LP Version),1,Old 97's,paid,2
957,Viejo,1,Bacilos,paid,2
957,What If (Film Version),1,Kate Winslet,paid,2
957,Where Is My Mind?,1,Pixies,paid,2
957,Why Can't This Be Love (Remastered Version),1,Van Halen,paid,2
957,Win-san Western,1,Gold Panda,paid,2
957,Winter Wonderland,1,Animal Collective,paid,2
957,Wotan's Farewell & Magic Fire Music,1,Bryn Terfel / Berliner Philharmoniker / Claudio Abbado,paid,2
958,red signal,1,Combichrist,free,1
959,Deny Me,1,Submersed,paid,1
959,Easy,1,Faith No More,paid,1
959,Grabbing N,1,Circle Of Dead Children,paid,1
959,If It Means A Lot To You,1,A Day To Remember,paid,1
959,Let It Bleed (Amended Album Version),1,The Used,paid,1
959,Pitiful (LP Version),1,Blindside,paid,1
959,Twilight,1,Elliott Smith,paid,1
959,Vibrator,1,Virus Syndicate,paid,1
960,Relax,1,Cherokee,paid,1
960,The Decline,1,NOFX,paid,1
960,Word Up!,1,Cameo,paid,1
961,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),1,Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,paid,1
961,Majesty (LP Version),1,Building 429,paid,1
961,Woodstock Inprovisation,1,Jimi Hendrix,paid,1
963,8105,1,Moving Mountains,paid,1
963,Canada,1,Five Iron Frenzy,paid,1
963,Fader,1,The Temper Trap,paid,1
963,Grounds For Divorce,1,Elbow,paid,1
963,Heaven Is A Truck,1,Pavement,paid,1
963,Jazz Oddyssey III,1,Spinal Tap,paid,1
963,Las seis,1,Joe Vasconcellos,paid,1
963,Love Shack,1,The B-52's,paid,1
963,Me In You,1,Kings Of Convenience,paid,1
963,Please_ Before I Go,1,Derek Webb,paid,1
963,The Ghost Of Tom Joad,1,Rage Against The Machine,paid,1
963,This Is Love,1,PJ Harvey,paid,1
964,Holdin' On Together,1,Phoenix,free,1
964,Mardy Bum,1,Arctic Monkeys,free,1
967,Whataya Want From Me,1,Adam Lambert,free,1
968,The Mystery Zone,1,Spoon,free,1
969,(Keep Feeling) Fascination (2003 Digital Remaster),1,The Human League,paid,1
969,A Man/Me/Then Jim (Album Version),1,Rilo Kiley,paid,1
969,Addicted2Me,1,Anjulie,paid,1
969,Arguru,1,Deadmau5,paid,1
969,BedRock (Radio Edit) (feat.Lloyd),1,Young Money featuring Lloyd,paid,1
969,Drove Through Ghosts to Get Here,1,65daysofstatic,paid,1
969,Eu Te Amo,1,Alceu ValenÃÂ§a,paid,1
969,Flava In Your Ear,1,Craig Mack,paid,1
969,Gong,1,Sigur RÃÂ³s,paid,1
969,Home,1,Edward Sharpe & The Magnetic Zeros,paid,1
969,I Believe In A Thing Called Love,1,The Darkness,paid,1
969,I CAN'T GET STARTED,1,Ron Carter,paid,1
969,I Feel So Fine ,1,KMC Feat. Dhany,paid,1
969,I Never (Album Version),1,Rilo Kiley,paid,1
969,Imanol,1,Platero Y Tu,paid,1
969,King Without A Crown,1,Matisyahu,paid,1
969,Last Cup Of Sorrow,1,Faith No More,paid,1
969,Love Me,1,Justin Bieber,paid,1
969,My Love,1,the bird and the bee,paid,1
969,Nascita Of The Monsters,1,Oliver Koletzki,paid,1
969,OMG,1,Usher featuring will.i.am,paid,1
969,Orange TrÃÂ¤gt Nur Die MÃÂ¼llabfuhr (Go West),1,Mickie Krause,paid,1
969,Por Amarte AsÃÂ­,1,Rey Ruiz,paid,1
969,Probably Wouldn't Be This Way (Dann Huff remix),1,LeAnn Rimes,paid,1
969,Relief Next To Me (Album Version),1,Tegan And Sara,paid,1
969,Sin Salsa No Hay ParaÃÂ­so,1,El Gran Combo De Puerto Rico,paid,1
969,Somebody To Love,1,Justin Bieber,paid,1
969,Someone To Share My Life With,1,Jens Lekman,paid,1
969,Take California,1,Propellerheads,paid,1
969,Thong Song,1,Sisqo,paid,1
969,Untrust us,1,Crystal Castles,paid,1
969,Used To Love Her,1,Guns N' Roses,paid,1
969,Van Helsing Boombox,1,Man Man,paid,1
969,Y solo se me ocurre amarte (Unplugged),1,Alejandro Sanz,paid,1
969,Yeah!,1,Usher Featuring Lil' Jon & Ludacris,paid,1
969,Yes Please,1,Muse,paid,1
976,Blue Orchid,1,The White Stripes,free,1
976,Dog Days Are Over (Radio Edit),1,Florence + The Machine,free,1
977,All Around Me,1,David Crowder*Band,paid,1
977,Did You Get My Message? (Live From Montalvo),1,Jason Mraz,paid,1
977,Eternity,1,Orion,paid,1
977,Feel It,1,Three 6 Mafia vs. TiÃÂ«sto with Sean Kingston and Flo Rida,paid,1
977,Firestarter,1,The Prodigy,paid,1
977,Ghosts 'n' Stuff (Original Instrumental Mix),1,Deadmau5,paid,1
977,Headlights Look Like Diamonds,1,Arcade Fire,paid,1
977,I Miss You Now,1,Stereophonics,paid,1
977,It's My Life (Radio Edit),1,Dr. Alban,paid,1
977,Karma Police,1,Radiohead,paid,1
977,Lotus,1,Cage The Elephant,paid,1
977,Love Shack,1,The B-52's,paid,1
977,Low Land Moan,1,Lonnie Johnson,paid,1
977,Luna y Sol,1,Federico Aubele,paid,1
977,Overload,1,Sugababes,paid,1
977,Pray,1,Apocalyptica,paid,1
977,Purple Weed,1,Mondo Marcio,paid,1
977,Revelry,1,Kings Of Leon,paid,1
977,Simple,1,Simian Mobile Disco,paid,1
977,Sweet And Wild,1,Radney Foster,paid,1
977,Tattered Banners And Bloody Flags,1,Amon Amarth,paid,1
977,The Ecstasy Of Gold,1,Metallica,paid,1
977,The Future Ain't What It Used To Be,1,Meat Loaf / Jennifer Hudson,paid,1
977,The Good Fight,1,Dashboard Confessional,paid,1
977,The Small Print,1,Muse,paid,1
977,Underwater World,1,ATB,paid,1
977,VooDoo,1,Ashanti,paid,1
978,Brother Oh Brother,1,MÃÂ¥ns ZelmerlÃÂ¶w,free,1
978,Did it Again,1,Shakira,free,1
978,La Bamba,1,Los Lobos,free,1
978,The Pig,1,Showbread,free,1
978,We All Got Out (of the Army),1,Robert Pollard,free,1
979,All I Need,1,Method Man,free,1
979,Sugar Sugar,1,The Archies,free,1
982,Center Of The Sun,1,Conjure One,paid,1
982,Drugs Or Me,1,Jimmy Eat World,paid,1
982,Hurricanes,1,Pull Tiger Tail,paid,1
982,I'm Real,1,The Starting Line,paid,1
982,Listen To Your Heart,1,DHT Feat. EdmÃÂ©e,paid,1
982,On Your Side,1,Graham Colton,paid,1
982,Quicksand,1,La Roux,paid,1
982,Secrets,1,OneRepublic,paid,1
982,The Best Of Both Worlds,1,Hannah Montana,paid,1
982,Yo Tomo,1,Bersuit Vergarabat,paid,1
983,(There Was A) Tall Oak Tree,1,Dorsey Burnette,paid,1
983,A Lion's Heart,1,The Tallest Man On Earth,paid,1
983,A Woman's Love   (LP Version),1,Carla Thomas,paid,1
983,Again,1,Flyleaf,paid,1
983,Almaz,1,Randy Crawford,paid,1
983,At Least It's Raining,1,Brand New Disaster,paid,1
983,Be (Intro),1,Common,paid,1
983,Breaking Inside (Album Version),1,Shinedown,paid,1
983,California Girls (Album Version),1,David Lee Roth,paid,1
983,Can't Take My Eyes Off You,1,Muse,paid,1
983,CanciÃÂ³n Triste,1,Jesse Cook,paid,1
983,Death Rides a Horse,1,Russian Circles,paid,1
983,Desert Rose,1,Sting,paid,1
983,Don't Cry (Original),1,Guns N' Roses,paid,1
983,Don't Turn Your Back On Fear,1,The 69 Eyes,paid,1
983,Don't Walk Away,1,Sick Puppies,paid,1
983,Dreamer,1,Atmosphere,paid,1
983,Dry Spell,1,Hazmat Modine,paid,1
983,Flume,1,Bon Iver,paid,1
983,Fuck and Run,1,Liz Phair,paid,1
983,Geek In The Pink (Album Version),1,Jason Mraz,paid,1
983,Girl I Love You,1,Massive Attack,paid,1
983,Hallowed Be My Name,1,HAMMERFALL,paid,1
983,Heartbeats,1,JosÃÂ© Gonzalez,paid,1
983,Hearts Break,1,Slaid Cleaves,paid,1
983,Hong Kong Blues,1,Frank Ifield,paid,1
983,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),1,Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,paid,1
983,Hot Pursuit,1,The Bravery,paid,1
983,I Know You Got Soul,1,Eric B. & Rakim,paid,1
983,Idle Hands (Album Version),1,Stone Sour,paid,1
983,Imperial (LP Amended Version),1,Rah Digga,paid,1
983,Inside My Love,1,Minnie Riperton,paid,1
983,Interactive Halloween Bear,1,Restiform Bodies,paid,1
983,It's My Life,1,Bon Jovi,paid,1
983,Juramento,1,Omara Portuondo,paid,1
983,Kaaos ei karkaa,1,Haloo Helsinki!,paid,1
983,Karma Police,1,Radiohead,paid,1
983,Kid A,1,Radiohead,paid,1
983,Live Forever [Fly With Me] [feat. Daryl Hall],1,Gym Class Heroes,paid,1
983,Love My Shake,1,Fukkk Offf,paid,1
983,Mi Marfil,1,Andres Calamaro,paid,1
983,Mighty Joe Moon,1,Grant Lee Buffalo,paid,1
983,Old Blue Jeans,1,Hannah Montana,paid,1
983,Overture,1,The Coffee Club Orchestra,paid,1
983,Prayin For Help (Amended Album Version),1,T.I.,paid,1
983,Quiero Quererte Querer,1,El Arrebato,paid,1
983,Runaway (Original),1,iio,paid,1
983,Sehr kosmisch,1,Harmonia,paid,1
983,She Has A Girlfriend Now,1,Reel Big Fish,paid,1
983,Someday,1,Mariah Carey,paid,1
983,Stronger,1,Kanye West,paid,1
983,Taja's Lude (Interlude),1,Blackstreet,paid,1
983,The Climb,1,Miley Cyrus,paid,1
983,The Invisible Man,1,Michael Cretu,paid,1
983,The Sweetest Taboo,1,Sade,paid,1
983,This Is Beautiful,1,Tyrone Wells,paid,1
983,Threat,1,Jay-Z,paid,1
983,Tiempo,1,Jarabe De Palo,paid,1
983,To Go Beyond (II),1,Enya,paid,1
983,Undercover Martyn,1,Two Door Cinema Club,paid,1
983,VÃÂ­cio De Ti,1,Mesa (Portuguese Group),paid,1
983,Weird Fishes/Arpeggi,1,Radiohead,paid,1
983,What You Know,1,Two Door Cinema Club,paid,1
983,Wishing Well,1,The Airborne Toxic Event,paid,1
983,With You,1,The Subways,paid,1
983,Woman Like A Man,1,Damien Rice,paid,1
983,Word Up,1,Cameo,paid,1
983,Wot,1,Captain Sensible,paid,1
983,Yum Yum (Gimme Some),1,Fatback,paid,1
984,Smile,2,Eric Clapton,paid,1
984,Smile,2,Los Dynamite,paid,1
984,A Beautiful Mess (Album Version),1,Jason Mraz,paid,2
984,Across The Sky,1,Scooter,paid,2
984,Ajar,1,E.s.t.,paid,2
984,All My Friends Say,1,Luke Bryan,paid,2
984,All Of Your Love,1,Hellogoodbye,paid,2
984,Alley Oop (Live),1,George Thorogood And The Destroyers,paid,2
984,Animal,1,Miike Snow,paid,2
984,Arboretum,1,Max Richter,paid,2
984,At The Hop,1,Devendra Banhart,paid,2
984,Back Against The Wall,1,Helloween,paid,2
984,Because Of Love,1,Janet Jackson,paid,2
984,Besos Con Sal,1,Joaquin Sabina,paid,2
984,Blue,1,Elastica,paid,2
984,Brave The Elements,1,Colossal,paid,2
984,Breathe,1,Prodigy,paid,2
984,Breed,1,Nirvana,paid,2
984,Channel 10,1,Capone-N-Noreaga,paid,2
984,Complete_ Or Completing,1,Annuals,paid,2
984,Cry For Help (Album Version),1,Shinedown,paid,2
984,Dark Blue (Album Version),1,Jack's Mannequin,paid,2
984,Don't Ya Say It,1,Bryan Adams,paid,2
984,Donde Estas Corazon,1,Shakira,paid,2
984,Drifting Away,1,Faithless,paid,2
984,Ease Up,1,Skindred,paid,2
984,Ego,1,BeyoncÃÂ©,paid,2
984,En Glad Calypso Om VÃÂ¥ren (Live '62),1,Olle Adolphson,paid,2
984,Eqypt,1,The Mercury Program,paid,2
984,Estadio Azteca,1,Andres Calamaro,paid,2
984,Everyone's At It,1,Lily Allen,paid,2
984,Everything'll Be Alright (Will's Lullaby),1,Joshua Radin,paid,2
984,Fireflies,1,The Coral,paid,2
984,Fly Like An Eagle,1,Seal,paid,2
984,Ghost Of Corporate Future [Live in California 2006],1,Regina Spektor,paid,2
984,Girl Next Door,1,Musiq / Ayana,paid,2
984,Girls,1,Death In Vegas,paid,2
984,Good Ol' Boredom,1,Built To Spill,paid,2
