ARTIST_NAME,SONG_NAME,SONGS_NUMBER,RANK
Ok Go,There's A Fire,1,36
Ol' Dirty Bastard,Brooklyn Zoo [Explicit Version],1,36
Oleta Adams,My Heart Won't Lie,1,36
Olive,You're Not Alone,1,36
Oliver Koletzki,Nascita Of The Monsters,1,36
Olivia Ruiz,Cabaret Blanco,1,36
Olivier Darock,Miss You,1,36
Olle Adolphson,En Glad Calypso Om VÃÂ¥ren (Live '62),1,36
OlÃÂ© OlÃÂ©,Con sÃÂ³lo una mirada,1,36
Omara Portuondo,Juramento,1,36
Onar,Xehasmeni Melodia,1,36
Onra,TAKE A RIDE,1,36
Orchestral Manoeuvres In The Dark,Stay (The Black Rose And The Universal Wheel),1,36
Origin Unknown,Valley of the Shadows,1,36
Original Love,Kokoro - Angel Heart (album mix),1,36
Orion,Eternity,1,36
Oscar Peterson,Nighttime,1,36
Otto von Schirach,Dance Like A hoe,1,36
Ours,Fallen Souls,1,36
Outkast Featuring Killer Mike,The Whole World,1,36
Ozma,Flight Of Yuri Gagarin,1,36
Ozric Tentacles,Mooncalf,1,36
Ozzy Osbourne,Secret Loser,1,36
PAULA COLE,Where Have All The Cowboys Gone? (Album Version),1,36
Panda,AmnistÃÂ­a,1,36
Papa Roach,Alive,1,36
Papas Da LÃÂ­ngua,Pequeno Grande Amor,1,36
Paper Lace,The Night Chicago Died,1,36
Parkway Drive,Horizons,1,36
Parni Valjak,Dok si pored mene,1,36
Passenger 10,Passenger 10,1,36
Passion,Better Is One Day (Stereo Trax),1,36
Pat Green,Whiskey,1,36
Pat Martino,El Hombre,1,36
Pat Metheny Group,Always and Forever,1,36
Patricia Barber,Phaeton,1,36
Patrick Jumpen,Holiday,1,36
Patty Larkin,Don't,1,36
Patty Loveless,What's A Broken Heart,1,36
Paul Brown,Chill Out,1,36
Paul Cardall,Scarborough Fair,1,36
Paul Oakenfold,Ready_ Steady_ Go (Album Version),1,36
Paul Simon,The Sound Of Silence,1,36
Paul Stanley,Live To Win,1,36
Paul Van Dyk Featuring Jessica Sutta,White Lies (Dave Spoon Remix),1,36
Pavel Dobes,Vzpominky IV.,1,36
Peccatum,And Pray For Me,1,36
Pedro Aznar,A Primera Vista,1,36
Peggy Zina,Ftes,1,36
Pencey Prep,PS Don't Write,1,36
Penguin CafÃÂ© Orchestra,Perpetuum Mobile,1,36
Per Gessle,Listen To Your Heart (Cologne),1,36
Percubaba,Intro,1,36
Pereza,Lo  Que Tengo Yo Adentro,1,36
Pet Shop Boys,It's A Sin (2001 Digital Remaster),1,36
Pet Shop Boys With Dusty Springfield,What Have I Done To Deserve This? (2001 Digital Remaster),1,36
Peter And Gordon,A World Without Love,1,36
Peter Bjorn And John,Blue period Picasso,1,36
Peter Case,Two Angels,1,36
Peter Doherty,A Little Death Around the Eyes,1,36
Peter Mulvey,Hidden Love,1,36
Phil Keaggy,Paintin' The Town (Album Version),1,36
Phil Phillips,Sea Of Love,1,36
Philipp Poisel,Seerosenteich,1,36
Pickin' On Series,A Different City,1,36
Pigeon John,Crazy,1,36
Pillar,Frontline,1,36
Pinback,Penelope,1,36
Pink Martini_Ari Shapiro,But Now I'm Black,1,36
Pixie Lott,Boys And Girls (Album Version),1,36
Place Vendome,Place Vendome,1,36
Plaid,Eyen [Chosen by fans on Warp20.net],1,36
Planet X,Snuff,1,36
Plastic Bertrand,Ca plane pour moi,1,36
Pleasure P,Let Me (Amended Album Version),1,36
Plus One,You (w/o Organ Version),1,36
Poison The Well,Riverside,1,36
Poisonblack,Nothing Else ReMayns,1,36
Polyphonic Spree,Section Ten,1,36
Pork Dukes,Bend & Flush,1,36
Port O'Brien,Close The Lid,1,36
Powderfinger,My Happiness,1,36
Pretenders,Love's a Mystery (LP Version),1,36
Pride Tiger,The Lucky Ones,1,36
Priestess,Talk To Her,1,36
Primal Scream,Movin' On Up,1,36
Prince,Hot Thing ( LP Version ),1,36
Prince & The New Power Generation,Nothing Compares 2 U,1,36
Prince & The New Power Generation [with Eric Leeds on Flute],Gett Off,1,36
Priscilla Ahn,Dream,1,36
Procol Harum,Grand Hotel,1,36
Prohom,Mise En Bouche,1,36
Project 86,Twenty Three (LP Version),1,36
Propagandhi,Oka Everywhere,1,36
Propellerheads,Take California,1,36
Psychic Ills,I Knew My Name,1,36
Public Image Ltd,Theme,1,36
Puddle Of Mudd,Psycho,1,36
Puerto Rican Power,Juguete De Nadie,1,36
Pull Tiger Tail,Hurricanes,1,36
Pure Ecstasy,Voices,1,36
Purple Ribbon All-Stars feat. Big Boi,Kryptonite (Radio Edit) (feat. Big Boi),1,36
Pygmy Lush,Red Room Blues,1,36
Quad City DJ's,C'mon N' Ride It (The Train) (LP Version),1,36
Quique Gonzalez,Cuando Eramos Reyes,1,36
RJD2,Beyond The Beyond (Instrumental),1,36
RUN-DMC Featuring Method Man_ Kenny Cash_ Mike Ransom_ and Jamel Simmons,Simmons Incorporated,1,36
Ra,Do You Call My Name,1,36
Race Car Riot,The Last In 4000,1,36
Race Horses,No Man's Land,1,36
Rachael Yamagata,1963,1,36
Radars to the Sky,Victoria,1,36
Rah Digga,Imperial (LP Amended Version),1,36
Raimundos,Oliver'S Army,1,36
Rainer Weichhold vs. Dandi & Ugo,Infinite Template,1,36
Ramones,I Wanna Be Sedated (Remastered Album Version ),1,36
Ramses Shaffy,Laat Me.,1,36
Randy Houser,Boots On,1,36
Randy Travis,Hard Rock Bottom Of Your Heart (Single Remix Remastered Version),1,36
Raphael Saadiq featuring Stevie Wonder and CJ,Never Give You Up,1,36
Rapper K,Moving Forward (feat. Late_ M.E.N.I.S. & Caper),1,36
Rapsusklei,Nube Inerte (con Aniki),1,36
Rasheeda,Sweep The Flo (Featuring Diamond),1,36
Ray Davies,The Tourist,1,36
Ray J,Let's Play House,1,36
Raymond Van Het Groenewoud,Het Nummer Van God,1,36
Rebelution,Suffering,1,36
Recycler,Kromozom Bankal (Linathaleyco Mix),1,36
Red,Mystery of You,1,36
Red Elvises,Love Pipe,1,36
Red Nex,Cotton Eye Joe (Explicit),1,36
Redbone,Sizzle Gets It Again,1,36
Redman,Pick It Up,1,36
Reginald Dixon,Eton Boating Song/Wyoming Lullaby/The Wiffenpoof Song (Baa Baa Baa) (Medley),1,36
Rell featuring Dert_ Killa Klump_ Silence,Talk Is Drastik,1,36
Remedy Drive,All Along (Album),1,36
Renato Carosone,Blues (2005 Digital Remaster),1,36
Renee Olstead,Summertime (Album Version),1,36
Ressurrection Band,First Degree Apathy,1,36
Reverend And The Makers,Heavyweight Champion Of The World,1,36
Reverend Horton Heat,Now_ Right Now,1,36
Revolver,El mismo hombre,1,36
Rey Ruiz,Por Amarte AsÃÂ­,1,36
Rhapsody,The Mighty Ride Of The Firelord,1,36
Rhonda Vincent,You're In My Heart,1,36
Ricardo Arjona,Como Duele (Album),1,36
Ricardo Montaner,Y Como  Es El,1,36
Ricchi E Poveri,La Prima Cosa Bella,1,36
Richard Clayderman,Rhapsody In Blue,1,36
Richard Holmes,Flyjack,1,36
Richard Vission & Static Avanger Starring Luciana,I Like That,1,36
Rick Ross,Luxury Tax,1,36
Rick Ross / T-Pain,The Boss,1,36
Rihanna / will.i.am,Photographs,1,36
RinÃÂ´ÃÂ§ÃÂ©rÃÂ´se / Mark Gardener,Where You From?,1,36
Rionegro / SolimÃÂµes,De SÃÂ£o Paulo ÃÂ BelÃÂ©m,1,36
Riverboat Gamblers,Hey! Hey! Hey!,1,36
Rivers Cuomo,The World We Love So Much,1,36
Roadrunner United,The Enemy (Album Version),1,36
Robben Ford,Talk To Your Daughter (Album Version),1,36
Robbie Dupree,If We Try Again,1,36
Robert Calvert,The Making Of Midgard (2007 Digital Remaster),1,36
Robert Johnson,I?'m A Steady Rollin? Man,1,36
Robert Palmer,Casting A Spell (Remixed) (1998 Digital Remaster),1,36
Robert Pollard,We All Got Out (of the Army),1,36
Robert Rich & Alio Die,Sirena,1,36
Roberto Murolo,Lacreme napulitane,1,36
Roberto Torres,La Muy_ Muy,1,36
Robin Thicke,Would That Make U Love Me,1,36
Robyn Hitchcock and The Egyptians,The Black Crow Knows,1,36
Rock Kills Kid,Back To Life (Album Version),1,36
Roger Cicero,Frauen regier'n die Welt,1,36
Roky Erickson,Cold night for alligators,1,36
Ron Van Den Beuken,Timeless,1,36
Roots Manuva,No Love,1,36
Rose Royce,Get Up Off Your Fat,1,36
Roses Are Red,Time Signals Progress,1,36
Rosi Golan,Think of Me,1,36
Roudoudou,Ecoute Ce Scratch,1,36
Roxy Music,More Than This,1,36
Roy Ayers,Searching,1,36
Ruben Gonzalez,Nuestra Cancion,1,36
Rufio,Raining in September,1,36
Rush Of Fools,Holy One,1,36
Russell Malone,Heartstrings,1,36
Russian Circles,Death Rides a Horse,1,36
Ryan Leslie,How It Was Supposed To Be,1,36
RÃÂ³isÃÂ­n Murphy,Body Language,1,36
S Club 7,Have You Ever,1,36
SA Rawls / Still Flyin' / Still Flyin',Ginko Biloba,1,36
SKOLD vs. KMFDM,It's Not What,1,36
Sally Shapiro,Miracle (Extended Mix),1,36
Salt 'n' Pepa with En Vogue,Whatta Man (Salt-N-Pepa Featuring En Vogue) (EP Version),1,36
Salt-N-Pepa,Push It,1,36
Salvador,Find The Reason (Album Version),1,36
Sam Paglia,The Day Lo Bianco Left Sicily,1,36
Sam and Dave,Hold on I'm Coming,1,36
Samajona,Shake Your Body,1,36
Sangre Azul,Noche De AcciÃÂ³n,1,36
Santana,Daughter Of The Night,1,36
Santigold,I'm A Lady [feat. Trouble Andrew],1,36
Santogold,Lights Out,1,36
Saosin,You're Not Alone,1,36
Sara Groves,What Do I Know,1,36
Sarah Connor / Naturally 7,Music Is The Key,1,36
Sarah McLachlan,Possession,1,36
Sascha Funke,Quiet Please,1,36
Savage Garden,Truly Madly Deeply,1,36
Saving Abel,Sailed Away,1,36
Saxon,Redline (2009 Digital Remaster),1,36
Saybia,The Second You Sleep,1,36
Scorpions,When The Smoke Is Going Down,1,36
Scott Matthews,City Headache,1,36
Scott Walker,Rosemary,1,36
Scouting for Girls,The Mountains Of Navaho,1,36
Screaming Trees,Witness,1,36
Scritti Politti,Wood Beez,1,36
Sean Lennon,Into The Sun,1,36
Sebadoh,Hassle,1,36
Sebastien Tellier,Kilometer,1,36
Secos And Molhados,Caixinha De MÃÂºsica Do JoÃÂ£o,1,36
Secret Garden,Atlantia,1,36
Seine,So far so long,1,36
September Malevolence,Nobody Noticed The Fire,1,36
Sergio Contreras,DÃÂ­selo Con Arte,1,36
Sergio Dalma,La Vida Pasa,1,36
Sergio Mendes,Never Gonna Let You Go,1,36
Serj Tankian,Saving Us (Album Version),1,36
Seru Giran,Viernes 3 Am,1,36
Sex Pistols,Who Was It (Demo Version Of 'EMI'),1,36
Sex Slaves,We're Going Out Tonight,1,36
Shaft,(Mucho Mambo) Sway,1,36
Shaggy / Brian & Tony Gold,Hey Sexy Lady,1,36
Shakira ft. Wyclef Jean,Hips Don't Lie,1,36
Sharleen Spiteri,Cat People (Putting Out Fire),1,36
Sharooz,My Distressor 40Khz ReRub Mix,1,36
Shattered Realm,Devil In Disguise,1,36
Shawn McDonald,Lovely,1,36
Sherwood,The last to know,1,36
Sheryl Crow,Picture,1,36
Shunza,Nan Ni Wan,1,36
Shwayze,Lost My Mind,1,36
Sick Of It All,Clobberin' Time,1,36
Sigur RÃÂ³s,Gong,1,36
Silent Stream Of Godless Elegy,TvÃÂ¡rÃÂ­ v TvÃÂ¡r,1,36
Silver Mt. Zion,Sit in the Middle of Three Galloping Dogs,1,36
Silvio Rodriguez,SueÃÂ±o de Una Noche de Verano,1,36
Simone Cristicchi,Lettera Da Volterra,1,36
Simple Minds,Glittering Prize,1,36
Sin Animo De Lucro,Dime Tu,1,36
Sin Bandera,Si Me Besas,1,36
Siriusmo,Simple,1,36
Sixx A.M.,Courtesy Call (Explicit),1,36
Ska Cubano,Cumbia En Do Menor,1,36
Skalpel,Test Drive,1,36
Skid Row,Swallow Me (The Real You),1,36
Skindred,Ease Up,1,36
Skinlab,So Far From The Truth,1,36
Skint & Demoralised,Three More Days,1,36
Skream,Tortured Soul,1,36
Skye Sweetnam,Sharada,1,36
Skyforger,In the Yard of the Father's Son,1,36
Sl2,On A Ragga Tip,1,36
Slaid Cleaves,Hearts Break,1,36
Slaves To Gravity,Big Red,1,36
Slayer,Ghosts Of War,1,36
Sleep,Evil Gypsy - Solomons Theme,1,36
Slim Cessna's Auto Club,Unto The Day,1,36
Sly Fox,Let's Go All The Way (Short Blix Mix),1,36
Small Black,Weird Machines,1,36
Smif-n-Wessun,P.N.C. (LP Version),1,36
Smokey Robinson & The Miracles,I Second That Emotion,1,36
Sneaky Sound System,UFO,1,36
Sniff 'n' The Tears,Driver's Seat,1,36
Snoop Dogg / Jamie Foxx,Psst!,1,36
Snowgoons,Show Love,1,36
Soft,Dumb Blood,1,36
Someone Still Loves You Boris Yeltsin,Yr Broom (Cd),1,36
Something Corporate,If You C Jordan,1,36
Something Happens,Inviral Love,1,36
Sonic Youth,Candle,1,36
Sonicflood,I Could Sing Of Your Love Forever,1,36
Sonny & Cher,What Now My Love (LP Version),1,36
Sonora Carruseles,Linda Cubana,1,36
Sons And Daughters,The Bell,1,36
Sony Wonder,Blackbird,1,36
Sophie B. Hawkins,Damn I Wish I Was Your Lover,1,36
Soul For Real,Candy Rain,1,36
Soul II Soul Featuring Caron Wheeler,Back To Life (However Do You Want Me) (2003 Digital Remaster) (Feat. Caron Wheeler),1,36
Soulwax,E Talking,1,36
Sound 5,Latin Static,1,36
Sounds from the Ground,Where The Wild Things Were,1,36
South Park,La Resistance (Medley) (LP Version),1,36
Soziedad Alkoholika,Va Bien,1,36
Spacehog,In The Meantime (LP Version),1,36
Spandau Ballet,TRUE,1,36
Sparklehorse,Marigold,1,36
Sparks,Lost And Found,1,36
Spencer Davis Group,Crossfire,1,36
Spike Milligan,Nothing At All,1,36
Spinetta Jade,El Hombre Dirigente,1,36
Spinners,Rubberband Man,1,36
Spiritual Beggars,Nowhere To Go,1,36
Spiritualized,Baby I'm Just A Fool,1,36
Spor,Way Of The Samurai,1,36
Squeeze,Footprints,1,36
St. Vincent,Just The Same But Brand New,1,36
Staff Benda Bilili,Marguerite,1,36
Starship,Sara,1,36
Starting Rock Feat. Diva Avari,Don't Go,1,36
Stavento,Outro,1,36
Ste Strausz,Le Million,1,36
Steadman,Wave Goodbye (Real/Rhapsody Version),1,36
Stefano Prada feat. Mike Marfurt,Jack Explode,1,36
Steinski,Product Of The Environment (Redfern Gowanus Electro Mix),1,36
Stellar Kart,Jesus Loves You (Album Version),1,36
Stephan Micus,Shen Khar Venakhi,1,36
Stephane Pompougnac,Ghosts and Roses,1,36
Stephen Fretwell,Emily,1,36
Stephen Marley,Chase Dem,1,36
Steps,5_ 6_ 7_ 8,1,36
Stereophonics,I Miss You Now,1,36
Steve Anderson,Air,1,36
Steve Bug,Smackman,1,36
Steve Hackett,The Caretaker,1,36
Steve Lukather,Jammin' With Jesus,1,36
Steve Miller,Born To Be Blue,1,36
Steve Ouimette,The Devil Went Down To Georgia,1,36
Stevie Ray Vaughan And Double Trouble,Life Without You,1,36
Straight No Chaser,I'm Yours / Somewhere Over The Rainbow (EP Version),1,36
Strawbs,Sheep,1,36
Straylight Run,Existentialism On Prom Night (Album Version),1,36
Stream of Passion feat. Ayreon,Valley Of The Queens,1,36
Strike Anywhere,Gunpowder,1,36
Strunz & Farah,Zagros,1,36
Stryper,Lady,1,36
Styx,Blue Collar Man (Long Nights),1,36
Sublime,Right Back,1,36
Submersed,Deny Me,1,36
Sugar Pie DeSanto,Soulful Dress,1,36
Sugarcult,Saying Goodbye,1,36
Sugarman 3,Honey Wagon,1,36
Suicidal Tendencies,Freedumb,1,36
Summer Cats,Wild Rice,1,36
Sun Kil Moon,Tiny Cities Made Of Ashes,1,36
Sunbeam,One Minute In Heaven,1,36
Sunidhi Chauhan / Anu Malik / Jatin Sharma,Dekh Le,1,36
Sunlounger,White Sand,1,36
Sunnyland Slim,Slim's Shout,1,36
Supersister,A Girl Named You,1,36
Supervielle,332,1,36
Support Lesbiens,Fisherman's Friend,1,36
Sussie 4,On Time,1,36
Swirlies,House Of Pancake,1,36
Swizz Beatz,Big Munny,1,36
Sydney Youngblood,Ain't No Sunshine,1,36
Szarka Gyula,BorivÃÂ³knak valÃÂ³,1,36
T. Rex,Ride A White Swan,1,36
T.I. & DJ Drama,Ride Wit Me,1,36
T.Love,Gnijacy Swiat,1,36
THE CHIFFONS,I Have A Boyfriend,1,36
THERION,The Khlysti Evangelist,1,36
TRUSTcompany,Take It All,1,36
Tal Bachman,She's So High,1,36
Talib Kweli,Eat To Live (Amended Version),1,36
Talkdemonic,Mountaintops In Caves,1,36
Talking Heads,Road To Nowhere (Remastered LP Version ),1,36
Tamba Trio,Quem Quiser Encontrar O Amor,1,36
Tanlines,Real Life,1,36
Tapes n Tapes,Say Back Something,1,36
Tarkan,Simarik,1,36
Technicolour,Turn Away,1,36
Telepath,Globalized,1,36
Television,See No Evil  (Remastered LP Version),1,36
Tempa T,Next Hype,1,36
Temprees,At Last,1,36
Ten Years After,Two Time Mama (2004 Digital Remaster),1,36
Tenacious D,Destiny,1,36
Tennessee Ernie Ford,Sixteen Tons,1,36
Tenth Avenue North,Love Is Here,1,36
Teriyaki Boyz,Heartbreaker,1,36
Terror Squad / Big Pun / Big L / Fat Joe,Bring 'Em Back,1,36
Testament,Afterlife,1,36
Texas In July,Aurora,1,36
That Petrol Emotion,Sooner Or Later,1,36
The (International) Noise Conspiracy,T.I.M.E.B.O.M.B.,1,36
The 2 Live Crew,Me So Horny,1,36
The 69 Eyes,Don't Turn Your Back On Fear,1,36
The Acacia Strain,As If Set Afire,1,36
The Adverts,We Who Wait (Single),1,36
The Agony Scene,Screams Turn To Silence (Album Version),1,36
The Almost,Dirty And Left Out,1,36
The Animals,For Miss Caulker (1999 Digital Remaster),1,36
The Antlers,Epilogue,1,36
The Archies,Sugar Sugar,1,36
The Ataris,I Won't Spend Another Night Alone,1,36
The Aztext,Learn to Talk,1,36
The Backyardigans,Into The Thick Of It!,1,36
The Barbarians,Memphis_ Tennessee,1,36
The Bats,Crow Song,1,36
The Be Good Tanyas,A Thousand Tiny Pieces,1,36
The Beatnuts,World Famous,1,36
The Beautiful South,Masculine Eclipse,1,36
The Belle Stars,Iko Iko,1,36
The Bevis Frond,Into The Cryptic Mist,1,36
The Black Angels,Bloodhounds On My Trail,1,36
The Black Ghosts,Anyway You Choose To Give It (Radio Edit),1,36
The Black Seeds,Dance Dance,1,36
The Bobby Fuller Four,I Fought The Law (LP Version),1,36
The Brecker Brothers,East River,1,36
The Bucketheads,The Bomb (Little Louie Vega Bonus),1,36
The Car Is On Fire,Manuel,1,36
The Cars,Tonight She Comes (LP Version),1,36
The Carter Family,Little Log Cabin By The Sea,1,36
The Chi-Lites,Oh Girl,1,36
The Concretes,On The Radio (Edit),1,36
The Cranberries,Carry On,1,36
The Cute Lepers,Prove It,1,36
The Dangerous Summer,Wake Up,1,36
The Dead Weather,Hang You From The Heavens,1,36
The Dear Hunter,Blood Of The Rose,1,36
The Dears,Lost In The Plot,1,36
The Depreciation Guild,Dream About Me,1,36
The Devil Wears Prada,Lord Xenu,1,36
The Dixie Cups,Iko Iko,1,36
The Donkeys,Boot On The Seat,1,36
The Dream Academy,Life In A Northern Town (LP Version),1,36
The Dropkick Murphys,The State Of Massachusetts,1,36
The Duckworth Lewis Method,Flatten the Hay,1,36
The Dust Brothers (featuring Tyler Durden),This Is Your Life (featuring Tyler Durden) (Album Version),1,36
The Early November,Ever So Sweet,1,36
The Exies,Baptize Me,1,36
The Far East Movement,Dance Like Michael Jackson,1,36
The Far East Movement featuring Wiz Khalifa and Bionik,Lowridin,1,36
The Features,Exhibit A,1,36
The Feeling,I Want You Now,1,36
The Firesign Theatre,Side .002,1,36
The Fleetwoods,Come Softly To Me,1,36
The Foreign Exchange,All That You Are (Instrumental),1,36
The Fratellis,Ole Black 'n' Blue Eyes,1,36
The Future Sound of London,Papua New Guinea,1,36
The Game,No More Fun And Games,1,36
The Get Up Kids,Forgive and Forget,1,36
The Grapes Of Wrath,All The Things I Wasn't,1,36
The Grascals,Where Corn Don't Grow,1,36
The Grass Roots,Let's Live For Today,1,36
The Grateful Dead,Peggy-O [Studio Outtake],1,36
The Handsome Family,The Woman Downstairs,1,36
The Heavy,How You Like Me Now?,1,36
The Herbaliser,Sensual Woman,1,36
The Hippos,Freeze Up,1,36
The Hollies,I'm Down,1,36
The Hooters,Johnny B.,1,36
The Housemartins,He Ain't Heavy_ He's My Brother,1,36
The Jets,I Do You,1,36
The Jimmy Castor Bunch,Potential,1,36
The Kingstonians,Winey Winey,1,36
The Knack,Let Me Out,1,36
The Knux,Bang! Bang!,1,36
The Letter Black,Hanging On By A Thread,1,36
The Like,We Are Lost,1,36
The Lively Ones,Walkin' The Board (LP Version),1,36
The Lonely Island / Jack Black,Sax Man,1,36
The Lonely Island / Justin Timberlake,Dick In A Box,1,36
The Lonely Island / T-Pain,I'm On A Boat,1,36
The Lucksmiths,Tale Of Two Cities,1,36
The Mamas & The Papas,Dream A Little Dream Of Me,1,36
The Mantles,Don't Lie,1,36
The Men They Couldn't Hang,Ironmasters,1,36
The Menzingers,Straight To Hell,1,36
The Methadones,Falling Forward,1,36
The Mighty Mighty Bosstones,1/2/2008,1,36
The Misfits,Rat Fink,1,36
The Moody Blues,Tuesday Afternoon,1,36
The Morning Benders,Wet Cement,1,36
The Mountain Goats,Heretic Pride,1,36
The Nerves,Are You Famous?,1,36
The Newbeats,Bread And Butter,1,36
The Notting Hillbillies,Bewildered,1,36
The O.C. Supertones,Revolution,1,36
The Perishers,Pills (Live),1,36
The Pierces,Three Wishes (Gossip Girl Soundtrack Version),1,36
The Pink Fairies,The Snake,1,36
The Poets Of Rhythm,More Mess On My Thing,1,36
The Power Station,Some Like It Hot,1,36
The Premiers,Farmer John,1,36
The Presidents of the United States of America,Lump,1,36
The Pretend It's December Choir,It's Christmas So We'll Stop (Choir Version),1,36
The Psychedelic Furs,Blacks/Radio,1,36
The Pussycat Dolls / Busta Rhymes,Don't Cha,1,36
The Pussycat Dolls / Snoop Dogg,Bottle Pop,1,36
The Raconteurs,Top Yourself,1,36
The Ramones,Pet Semetary,1,36
The Randy Rogers Band,One More Goodbye,1,36
The Rapture,Open Up Your Heart,1,36
The Replacements,Never Mind,1,36
The Rifles,For The Meantime,1,36
The Robert Cray Band,Our Last Time,1,36
The Romantics,Talking In Your Sleep,1,36
The Roots / Jack Davey,Atonement,1,36
The Roots / Wadud Ahmad,Take It There,1,36
The Runaways,I Love Playin'  With Fire,1,36
The Saturdays,If This Is Love,1,36
The Script,Breakeven,1,36
The Shins,Spilt Needles (Album),1,36
The Sonics,Have Love_ Will Travel,1,36
The Sons Of the Pioneers,Cool Water,1,36
The Spades,Gotta Get Some,1,36
The Spencer Davis Group,Keep On Running,1,36
The Spinanes,Azure (Album),1,36
The Spinners,It's A Shame,1,36
The Stanley Brothers,I'm A Man Of Constant Sorrow,1,36
The Starting Line,I'm Real,1,36
The Stranglers,Golden Brown,1,36
The Stray Cats,Stray Cat Strut,1,36
The String Cheese Incident,Bigger Isn't Better,1,36
The Subways,With You,1,36
The Sugarcubes,Blue Eyed Pop,1,36
The Suicide Machines,High Anxiety,1,36
The Temptations,Ball Of Confusion (That's What The World Is Today),1,36
The Thrills,Hollywood Kids,1,36
The Tragically Hip,Coffee Girl,1,36
